dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
taiwan,mlp,7,381,-0.1,0.1588155453069533,0.15774158468850807,0.0010739606184452244,True,True,1.7719473297194683,0.791566265060241,0.7873804871205261,1.0,1.0,0.3112648221343874,0.6144811044996663,0.7391304347826086,0.4
taiwan,mlp,7,381,-0.05,0.1588155453069533,0.15615446311612563,0.0026610821908276683,True,True,1.7719473297194683,0.8506024096385544,0.8199522975218542,1.0,1.0,0.03853754940711463,0.6060536785262423,0.8695652173913043,0.2
taiwan,mlp,7,381,0.05,0.1588155453069533,0.15896192322325545,0.00014637791630214836,True,True,1.0566748368709191,0.8240963855421689,0.9121687347889602,1.0,0.6,0.7401185770750989,0.7888631166085679,0.782608695652174,0.8
taiwan,mlp,7,381,0.1,0.1588155453069533,0.15869688384841868,0.00011866145853461907,True,True,1.1683273886652918,0.8144578313253013,0.8998726419166727,1.0,0.6,0.6432806324110673,0.764647933340947,0.8260869565217391,0.6
taiwan,mlp,7,406,-0.1,0.11521792702708146,0.10181505964304614,0.013402867384035316,True,True,1.545102149789186,0.6132530120481929,0.9315905630229443,1.0,0.6,0.6274703557312253,0.8640880600375211,0.9130434782608695,0.4
taiwan,mlp,7,406,-0.05,0.11521792702708146,0.09973221573831315,0.015485711288768314,True,True,1.6695224748981428,0.7204819277108435,0.921591711831539,1.0,0.6,0.46936758893280633,0.8760873297228331,0.9130434782608695,0.6
taiwan,mlp,7,406,0.05,0.11521792702708146,0.42888695329846116,0.3136690262713797,False,True,1.9183631251160573,0.5746987951807231,-0.7004396921042596,0.5,0.4,0.25790513833992096,0.03204253005619184,0.6521739130434783,0.6
taiwan,mlp,7,406,0.1,0.11521792702708146,0.42642910919854515,0.3112111821714637,False,True,2.0427834502250146,0.40963855421686757,-0.6749891202610226,0.3333333333333333,0.4,0.03853754940711463,-0.15552805904661277,0.43478260869565216,0.6
taiwan,mlp,7,511,-0.1,0.5220251387169836,0.2822176371810414,0.2398075015359422,False,True,1.1494255830661697,0.5855421686746989,0.21800072812636614,0.8571428571428571,0.8,0.6976284584980238,0.7570326676615048,0.7391304347826086,0.6
taiwan,mlp,7,511,-0.05,0.5220251387169836,0.2790932585477462,0.24293188016923745,False,True,1.1417254070803509,0.4843373493975905,0.204426780421679,0.8333333333333334,0.8,0.7124505928853756,0.7523770847044247,0.7391304347826086,0.8
taiwan,mlp,7,511,0.05,0.5220251387169836,0.6943549894472782,0.1723298507302946,False,True,2.617945350850177,0.5686746987951808,0.699673963206658,1.0,0.6,0.41798418972332013,0.8918859517672025,1.0,0.6
taiwan,mlp,7,511,0.1,0.5220251387169836,0.6925458191430088,0.1705206804260252,False,True,2.617945350850177,0.6987951807228916,0.7000778668016383,1.0,0.8,0.3725296442687747,0.906953265405828,1.0,0.6
taiwan,mlp,7,530,-0.1,0.8226406217807998,0.5573552439596544,0.26528537782114536,False,True,2.0684669824024597,0.8602409638554217,0.9255817593774532,1.0,0.6,0.8992094861660079,0.9734446611564024,0.7391304347826086,0.8
taiwan,mlp,7,530,-0.05,0.8226406217807998,0.5441902345969692,0.27845038718383053,False,True,2.2196561644542325,0.791566265060241,0.8951067576468773,1.0,0.8,0.7924901185770751,0.8962177147213548,0.8695652173913043,0.6
taiwan,mlp,7,530,0.05,0.8226406217807998,0.9085349185165067,0.08589429673570692,False,True,2.89752167850326,0.8493975903614459,0.990748251707735,1.0,0.8,0.7282608695652173,0.9283030315213812,0.8695652173913043,0.4
taiwan,mlp,7,530,0.1,0.8226406217807998,0.9069721833211495,0.08433156154034971,False,True,2.89752167850326,0.7686746987951809,0.9785502257201724,1.0,0.6,0.8735177865612648,0.9628417760972857,0.8695652173913043,0.6
taiwan,mlp,7,550,-0.1,0.10550988622283745,0.1083405386558233,0.0028306524329858446,True,True,1.0801239991938005,0.8590361445783133,0.9765657523800345,1.0,0.8,0.7124505928853756,0.9328384017029901,0.9565217391304348,0.8
taiwan,mlp,7,550,-0.05,0.10550988622283745,0.10691696642296403,0.001407080200126573,True,True,1.0685737352150724,0.8277108433734941,0.9674041330362472,1.0,1.0,0.7539525691699605,0.8825124527429662,0.8695652173913043,0.6
taiwan,mlp,7,550,0.05,0.10550988622283745,0.1642838432250561,0.058773957002218644,False,True,1.0454732072576158,0.7939759036144579,0.8518689111300441,1.0,0.8,0.5652173913043479,0.8077533122908661,0.782608695652174,0.6
taiwan,mlp,7,550,0.1,0.10550988622283745,0.16344173005930815,0.057931843836470695,False,True,1.0339229432788877,0.8831325301204821,0.8423555195788913,1.0,0.8,0.5899209486166007,0.8265234444645716,0.8260869565217391,0.8
taiwan,mlp,7,560,-0.1,0.007587146253003528,0.006402328897382407,0.0011848173556211214,True,False,25.21092296974934,0.5036144578313253,0.9618298733945155,1.0,0.8,1.0,1.0,1.0,0.4
taiwan,mlp,7,560,-0.05,0.007587146253003528,0.005193639020995471,0.0023935072320080573,True,False,26.629234480160825,0.5578313253012049,0.9535786415412026,1.0,0.8,1.0,1.0,1.0,0.8
