dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
taiwan,xgboost,2024,381,-0.1,0.3157722055912018,0.28068310022354126,0.03508910536766052,True,True,1.7719473297194683,0.9594861660079053,0.9618752126196125,0.9565217391304348,1.0,0.2509881422924901,0.7092932439299942,0.6956521739130435,0.4
taiwan,xgboost,2024,381,-0.05,0.3157722055912018,0.2771945297718048,0.03857767581939697,True,True,1.7719473297194683,0.9604743083003953,0.9707951809962204,0.9565217391304348,1.0,0.541501976284585,0.7976119125295799,0.782608695652174,0.6
taiwan,xgboost,2024,381,0.05,0.3157722055912018,0.3319786787033081,0.016206473112106323,True,True,1.0566748368709191,0.874505928853755,0.9813047042238956,1.0,0.8,-0.23616600790513834,0.470672643757686,0.7391304347826086,0.0
taiwan,xgboost,2024,381,0.1,0.3157722055912018,0.3085618019104004,0.007210403680801392,True,True,1.1683273886652918,0.8458498023715416,0.9815712501338171,1.0,0.8,0.21047430830039524,0.564670398343846,0.8695652173913043,0.4
taiwan,xgboost,2024,406,-0.1,0.23789429664611816,0.329600989818573,0.09170669317245483,False,True,1.545102149789186,0.8962450592885376,0.9409288028586038,1.0,1.0,0.13043478260869565,0.44274671172679353,0.6521739130434783,0.4
taiwan,xgboost,2024,406,-0.05,0.23789429664611816,0.32692912220954895,0.08903482556343079,False,True,1.6695224748981428,0.91600790513834,0.9312282513764153,1.0,1.0,0.1492094861660079,0.24718981919871877,0.5652173913043478,0.4
taiwan,xgboost,2024,406,0.05,0.23789429664611816,0.4937775433063507,0.25588324666023254,False,True,1.9183631251160573,0.4318181818181818,0.5329999154460241,0.8260869565217391,0.6,-0.3409090909090909,0.21504698669660027,0.6956521739130435,0.0
taiwan,xgboost,2024,406,0.1,0.23789429664611816,0.6018972992897034,0.3640030026435852,False,True,2.0427834502250146,0.2440711462450593,0.5380237999076265,0.7391304347826086,0.4,-0.3873517786561265,0.01748260655543402,0.5217391304347826,0.0
taiwan,xgboost,2024,511,-0.1,0.651111900806427,0.4994852542877197,0.15162664651870728,False,True,1.1494255830661697,0.7697628458498025,0.6538374184609549,0.8695652173913043,0.8,0.6709486166007905,0.8023173172898195,0.782608695652174,0.6
taiwan,xgboost,2024,511,-0.05,0.651111900806427,0.4880610704421997,0.1630508303642273,False,True,1.1417254070803509,0.758893280632411,0.655798027941678,0.9130434782608695,0.8,0.5108695652173914,0.7371653565411088,0.7391304347826086,0.2
taiwan,xgboost,2024,511,0.05,0.651111900806427,0.8549267649650574,0.20381486415863037,False,True,2.617945350850177,0.700592885375494,0.3657974248156708,0.9130434782608695,0.6,0.31521739130434784,0.8050795325803916,0.9130434782608695,0.4
taiwan,xgboost,2024,511,0.1,0.651111900806427,0.8557475805282593,0.20463567972183228,False,True,2.617945350850177,0.6966403162055337,0.36396971337953665,0.8260869565217391,0.4,0.4545454545454546,0.8474373089334866,0.8695652173913043,0.6
taiwan,xgboost,2024,530,-0.1,0.9385696649551392,0.5879683494567871,0.35060131549835205,False,True,2.0684669824024597,0.3577075098814229,0.26152028688298,0.782608695652174,0.4,0.641304347826087,0.8987775859330424,0.782608695652174,0.6
taiwan,xgboost,2024,530,-0.05,0.9385696649551392,0.5924933552742004,0.3460763096809387,False,True,2.2196561644542325,0.4189723320158103,0.2576337721162939,0.782608695652174,0.2,0.6887351778656127,0.90236690375661,0.9130434782608695,0.6
taiwan,xgboost,2024,530,0.05,0.9385696649551392,0.9358204007148743,0.0027492642402648926,True,True,2.89752167850326,0.8448616600790515,0.9923137289963255,1.0,0.8,0.775691699604743,0.8893806309700725,0.782608695652174,0.6
taiwan,xgboost,2024,530,0.1,0.9385696649551392,0.9346551895141602,0.003914475440979004,True,True,2.89752167850326,0.6363636363636364,0.9861800031758141,1.0,0.6,0.7717391304347826,0.9333077041482617,0.8260869565217391,0.4
taiwan,xgboost,2024,550,-0.1,0.22440771758556366,0.2705458998680115,0.046138182282447815,True,True,1.0801239991938005,0.9515810276679842,0.982659106198148,0.9565217391304348,1.0,-0.05039525691699605,0.1638229737444254,0.5652173913043478,0.2
taiwan,xgboost,2024,550,-0.05,0.22440771758556366,0.27507540583610535,0.05066768825054169,False,True,1.0685737352150724,0.958498023715415,0.9817891969380703,0.9130434782608695,1.0,0.2233201581027668,0.05137841622455626,0.6521739130434783,0.4
taiwan,xgboost,2024,550,0.05,0.22440771758556366,0.3153122663497925,0.09090454876422882,False,True,1.0454732072576158,0.8675889328063242,0.9285994335652711,1.0,1.0,-0.13438735177865613,0.39933257202028627,0.6086956521739131,0.2
taiwan,xgboost,2024,550,0.1,0.22440771758556366,0.3504522144794464,0.12604449689388275,False,True,1.0339229432788877,0.8399209486166009,0.9298174203548434,1.0,1.0,0.02075098814229249,0.28181057862150477,0.43478260869565216,0.2
taiwan,xgboost,2024,560,-0.1,0.09343551844358444,0.08895809948444366,0.004477418959140778,True,False,25.21092296974934,0.7391304347826088,0.9631918664444908,0.9565217391304348,1.0,1.0,1.0,1.0,0.6
taiwan,xgboost,2024,560,-0.05,0.09343551844358444,0.08686044067144394,0.006575077772140503,True,False,26.629234480160825,0.7539525691699605,0.9717849163142042,0.9565217391304348,1.0,1.0,1.0,1.0,0.6
taiwan,xgboost,2024,560,0.05,0.09343551844358444,0.19598206877708435,0.10254655033349991,False,False,29.46585750098381,0.6225296442687748,0.764099468030035,0.8695652173913043,0.8,1.0,1.0,1.0,0.6
taiwan,xgboost,2024,560,0.1,0.09343551844358444,0.17427471280097961,0.08083919435739517,False,False,30.884169011395297,0.6472332015810277,0.7523811966703754,0.8260869565217391,0.8,1.0,1.0,1.0,0.6
taiwan,xgboost,2024,763,-0.1,0.5430750250816345,0.5083637237548828,0.03471130132675171,True,True,1.7719473297194683,0.8893280632411068,0.9221156098345646,1.0,0.8,0.6679841897233202,0.7732433276578049,0.782608695652174,0.8
taiwan,xgboost,2024,763,-0.05,0.5430750250816345,0.520577073097229,0.022497951984405518,True,True,1.7719473297194683,0.8507905138339922,0.9246012251044492,1.0,0.8,0.4407114624505929,0.7812261985343852,0.8260869565217391,0.6
taiwan,xgboost,2024,763,0.05,0.5430750250816345,0.6229851841926575,0.07991015911102295,False,True,2.5377112703657003,0.6837944664031621,0.6163165405221591,0.8260869565217391,0.6,0.4881422924901186,0.8390000382868651,0.9130434782608695,0.6
taiwan,xgboost,2024,763,0.1,0.5430750250816345,0.6185360550880432,0.07546103000640869,False,True,2.8421789603987406,0.6383399209486166,0.6164217023061009,0.782608695652174,0.6,0.4407114624505929,0.8850003149062262,0.9130434782608695,0.6
taiwan,xgboost,2024,988,-0.1,0.3350551426410675,0.28194811940193176,0.05310702323913574,False,True,1.4082226519627365,0.7944664031620554,0.9565859497102727,1.0,1.0,0.6363636363636364,0.8933726539338072,0.8260869565217391,1.0
taiwan,xgboost,2024,988,-0.05,0.3350551426410675,0.3334354758262634,0.0016196668148040771,True,True,1.5241534071165712,0.8774703557312253,0.9792098854466521,1.0,1.0,0.6976284584980238,0.8233225599455293,0.6956521739130435,0.6
taiwan,xgboost,2024,988,0.05,0.3350551426410675,0.5583787560462952,0.22332361340522766,False,True,1.756014917424241,0.4891304347826087,0.4218428622676318,0.8695652173913043,0.6,0.07015810276679843,0.6391822339188327,0.8260869565217391,0.0
taiwan,xgboost,2024,988,0.1,0.3350551426410675,0.6056651473045349,0.2706100046634674,False,True,1.871945672578076,0.3853754940711462,0.3523550754081859,0.8260869565217391,0.4,-0.10869565217391304,0.5855535386934279,0.8260869565217391,0.0
taiwan,xgboost,2024,1089,-0.1,0.30251115560531616,0.25176751613616943,0.05074363946914673,False,True,1.7719473297194683,0.9179841897233202,0.944704221612378,1.0,0.8,-0.14130434782608697,0.6018356011077118,0.8260869565217391,0.4
taiwan,xgboost,2024,1089,-0.05,0.30251115560531616,0.2526371479034424,0.04987400770187378,True,True,1.7719473297194683,0.9199604743083004,0.9431111655814501,1.0,0.8,0.3922924901185771,0.554716063540297,0.6086956521739131,0.4
taiwan,xgboost,2024,1089,0.05,0.30251115560531616,0.26319023966789246,0.039320915937423706,True,True,1.130625615358563,0.958498023715415,0.9632637699618994,0.9130434782608695,0.8,0.3527667984189723,0.48571233358431126,0.6521739130434783,0.4
taiwan,xgboost,2024,1089,0.1,0.30251115560531616,0.2577143907546997,0.044796764850616455,True,True,1.2872189720157137,0.9367588932806324,0.94843237265602,0.9130434782608695,0.8,-0.15217391304347824,0.5766212132917796,0.782608695652174,0.2
taiwan,xgboost,2024,1199,-0.1,0.49382445216178894,0.5607587099075317,0.0669342577457428,False,True,1.218727166938539,0.8932806324110673,0.9455682909175712,0.9565217391304348,0.8,0.6373517786561265,0.6951900660683096,0.6521739130434783,0.6
taiwan,xgboost,2024,1199,-0.05,0.49382445216178894,0.5062607526779175,0.01243630051612854,True,True,1.2148770789456296,0.9140316205533597,0.9737603049363205,1.0,0.6,0.6185770750988142,0.7262655884771558,0.7391304347826086,0.8
taiwan,xgboost,2024,1199,0.05,0.49382445216178894,0.6599075794219971,0.16608312726020813,False,True,1.207176902959811,0.7351778656126482,0.7209643580944519,0.782608695652174,0.6,0.33498023715415026,0.7216354900158183,0.8695652173913043,0.2
taiwan,xgboost,2024,1199,0.1,0.49382445216178894,0.6365407109260559,0.14271625876426697,False,True,1.2033268149669014,0.7193675889328064,0.7230587991287951,0.782608695652174,0.6,0.2717391304347826,0.7374297540152633,0.8695652173913043,0.2
taiwan,xgboost,2024,1357,-0.1,0.8798602819442749,0.48788899183273315,0.39197129011154175,False,True,0.941520831449062,0.10770750988142294,0.169766949617554,0.9565217391304348,0.4,0.2598814229249012,0.7363518119601457,0.6956521739130435,0.4
taiwan,xgboost,2024,1357,-0.05,0.8798602819442749,0.4763258099555969,0.403534471988678,False,True,0.922270391484515,0.2549407114624506,0.16236650446173823,0.8695652173913043,0.6,0.6106719367588932,0.8337559143255148,0.5652173913043478,0.6
taiwan,xgboost,2024,1357,0.05,0.8798602819442749,0.9027267098426819,0.022866427898406982,True,True,2.6851596972091474,0.5721343873517787,0.9846939175536322,0.8695652173913043,0.6,0.37549407114624506,0.8370750165512584,0.782608695652174,0.6
taiwan,xgboost,2024,1357,0.1,0.8798602819442749,0.8827286958694458,0.0028684139251708984,True,True,2.6851596972091474,0.4100790513833992,0.9822395857608988,0.8695652173913043,0.6,0.25,0.8360233025779826,0.8260869565217391,0.4
taiwan,xgboost,2024,1655,-0.1,0.13073864579200745,0.16382735967636108,0.03308871388435364,True,True,1.7719473297194683,0.75,0.9366356659712421,0.9130434782608695,0.8,0.28952569169960474,0.7051337702773225,0.782608695652174,0.4
taiwan,xgboost,2024,1655,-0.05,0.13073864579200745,0.12877266108989716,0.0019659847021102905,True,True,1.7719473297194683,0.7717391304347826,0.9581532206773112,0.9565217391304348,0.8,0.424901185770751,0.759781927592696,0.782608695652174,0.6
taiwan,xgboost,2024,1655,0.05,0.13073864579200745,0.09987400472164154,0.030864641070365906,True,True,1.4609340761264067,0.9011857707509882,0.9800062656651629,0.9565217391304348,1.0,0.2124505928853755,0.7426973618500748,0.6086956521739131,0.4
taiwan,xgboost,2024,1655,0.1,0.13073864579200745,0.07745233178138733,0.05328631401062012,False,True,1.5918370678853269,0.8320158102766799,0.9584952653262848,0.9130434782608695,1.0,0.3557312252964427,0.6442613952090879,0.6086956521739131,0.4
taiwan,xgboost,2024,2122,-0.1,0.5158154368400574,0.31872034072875977,0.1970950961112976,False,True,1.7719473297194683,0.5573122529644269,0.9036832492663384,0.8260869565217391,0.8,0.4782608695652174,0.803461404336658,0.9565217391304348,0.2
taiwan,xgboost,2024,2122,-0.05,0.5158154368400574,0.36863693594932556,0.1471785008907318,False,True,1.7719473297194683,0.7075098814229249,0.9283514675548716,0.8695652173913043,0.8,0.46640316205533605,0.841747753552183,0.9565217391304348,0.2
taiwan,xgboost,2024,2122,0.05,0.5158154368400574,0.4880966246128082,0.027718812227249146,True,True,2.6590153693400467,0.7717391304347826,0.984596471841698,0.9130434782608695,1.0,0.6264822134387352,0.7775505911666307,0.7391304347826086,0.8
taiwan,xgboost,2024,2122,0.1,0.5158154368400574,0.4819165766239166,0.03389886021614075,True,True,2.6590153693400467,0.83399209486166,0.9879378248305406,0.9130434782608695,1.0,0.6630434782608696,0.7575604400479725,0.782608695652174,0.6
taiwan,xgboost,2024,2211,-0.1,0.6847684383392334,0.4843541085720062,0.20041432976722717,False,True,1.7719473297194683,0.6887351778656127,0.7644461411167622,0.9565217391304348,0.6,0.5207509881422925,0.8914951678230897,1.0,0.4
taiwan,xgboost,2024,2211,-0.05,0.6847684383392334,0.489879310131073,0.1948891282081604,False,True,1.7719473297194683,0.6778656126482214,0.7661999442589489,0.9565217391304348,0.6,0.2114624505928854,0.7626107224230195,0.9565217391304348,0.4
taiwan,xgboost,2024,2211,0.05,0.6847684383392334,0.6586695313453674,0.026098906993865967,True,True,2.8793985450856634,0.9328063241106721,0.9632022617450311,0.9565217391304348,0.8,0.5108695652173914,0.7853658232349342,0.782608695652174,0.6
taiwan,xgboost,2024,2211,0.1,0.6847684383392334,0.6811996698379517,0.0035687685012817383,True,True,2.8793985450856634,0.8557312252964427,0.9585502333618704,0.9565217391304348,0.8,0.5227272727272728,0.8100760899254188,0.782608695652174,0.4
taiwan,xgboost,2024,2402,-0.1,0.9610324501991272,0.9001933336257935,0.06083911657333374,False,True,1.7937382918234241,0.4318181818181818,0.9557400706165651,0.9565217391304348,0.4,0.7766798418972332,0.9081143787142452,0.9130434782608695,0.6
taiwan,xgboost,2024,2402,-0.05,0.9610324501991272,0.9319285750389099,0.029103875160217285,True,True,1.7937382918234241,0.5237154150197628,0.9665397394338144,0.9565217391304348,0.6,0.6739130434782609,0.897764760812892,0.8695652173913043,0.6
taiwan,xgboost,2024,2402,0.05,0.9610324501991272,0.9183882474899292,0.042644202709198,True,True,3.576581102594871,0.8715415019762847,0.9826070765541368,1.0,0.8,0.5276679841897233,0.8791526689388564,0.8695652173913043,0.8
taiwan,xgboost,2024,2402,0.1,0.9610324501991272,0.9167603254318237,0.04427212476730347,True,True,3.576581102594871,0.8043478260869565,0.9808945853391529,1.0,0.6,0.724308300395257,0.944399164992718,0.8695652173913043,1.0
taiwan,xgboost,2024,2575,-0.1,0.26850417256355286,0.26879602670669556,0.0002918541431427002,True,True,0.8805259243337451,0.532608695652174,0.9696826784547997,0.9565217391304348,0.4,0.575098814229249,0.8062242484446996,0.8260869565217391,0.4
taiwan,xgboost,2024,2575,-0.05,0.26850417256355286,0.2838137745857239,0.01530960202217102,True,True,0.8805259243337451,0.6976284584980238,0.9721627387402971,1.0,0.4,0.6096837944664032,0.8017309556559926,0.6956521739130435,0.6
taiwan,xgboost,2024,2575,0.05,0.26850417256355286,0.5304860472679138,0.26198187470436096,False,True,1.16760666521702,0.3290513833992095,0.26114482141942574,0.7391304347826086,0.4,-0.14723320158102768,0.2729796920033539,0.5217391304347826,0.0
taiwan,xgboost,2024,2575,0.1,0.26850417256355286,0.5035426020622253,0.23503842949867249,False,True,1.4068312788144082,0.2776679841897233,0.27338632414494823,0.7391304347826086,0.6,-0.07015810276679843,0.2273398711620309,0.5652173913043478,0.2
taiwan,xgboost,2024,2610,-0.1,0.34569382667541504,0.23359017074108124,0.1121036559343338,False,True,0.941520831449062,0.7262845849802372,0.7828301336225111,0.9565217391304348,0.8,0.31719367588932806,0.5494243134312118,0.5652173913043478,0.6
taiwan,xgboost,2024,2610,-0.05,0.34569382667541504,0.22098885476589203,0.12470497190952301,False,True,0.922270391484515,0.8191699604743082,0.8072269606520875,0.9565217391304348,0.8,0.023715415019762844,0.32969454353387095,0.6521739130434783,0.4
