dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
gmsc,random_forest,2024,1905,-0.1,0.17248600262054106,0.1536257694509586,0.018860233169582463,True,True,0.30823489771542667,0.9878787878787878,0.9959202408181886,0.9,1.0,0.7818181818181817,0.9531330060771096,0.7,0.8
gmsc,random_forest,2024,1905,-0.05,0.17248600262054106,0.15426657828153256,0.0182194243390085,True,True,0.29728572640890855,0.9878787878787878,0.995926182701375,0.9,1.0,0.8909090909090909,0.9776693855459498,0.9,1.0
gmsc,random_forest,2024,1905,0.05,0.17248600262054106,0.7491473707482387,0.5766613681276976,False,True,0.8673323051435078,0.7696969696969697,-0.08854237108414187,0.6,1.0,0.7818181818181817,0.9455159914964258,0.9,0.8
gmsc,random_forest,2024,1905,0.1,0.17248600262054106,0.7297593955687779,0.5572733929482369,False,True,1.0779884236059345,0.7454545454545454,-0.07815484741304042,0.6,1.0,0.8181818181818182,0.9345320537323001,0.9,0.8
gmsc,random_forest,2024,2029,-0.1,0.5950595738803593,0.5971417238743736,0.0020821499940142374,True,True,1.2599910123282463,0.9878787878787878,0.9996894673381422,1.0,1.0,0.9151515151515152,0.7896365952446812,0.7,0.8
gmsc,random_forest,2024,2029,-0.05,0.5950595738803593,0.6001419037846689,0.005082329904309568,True,True,1.2599910123282463,0.9878787878787878,0.9996639320057872,1.0,1.0,0.8787878787878788,0.8384184571595492,0.9,0.8
gmsc,random_forest,2024,2029,0.05,0.5950595738803593,0.9231788194859064,0.32811924560554706,False,True,2.9449344475524075,0.8181818181818182,0.1539057774410534,0.5,1.0,0.24848484848484845,0.5308697176719277,0.7,0.6
gmsc,random_forest,2024,2029,0.1,0.5950595738803593,0.9287058441571135,0.3336462702767542,False,True,2.9449344475524075,0.8545454545454544,0.14895981858903623,0.5,1.0,0.35757575757575755,0.06710000472828512,0.7,0.8
gmsc,random_forest,2024,2564,-0.1,0.2862683097348644,0.24927449786860337,0.03699381186626102,True,True,1.3410781088539778,0.8787878787878788,0.9817611465241164,0.8,0.8,0.43030303030303024,0.6985901077890668,0.8,0.6
gmsc,random_forest,2024,2564,-0.05,0.2862683097348644,0.24917404131746054,0.03709426841740385,True,True,1.4245593826786969,0.8666666666666665,0.9830032766298518,0.8,0.8,0.34545454545454546,0.7437667838193137,0.9,0.6
gmsc,random_forest,2024,2564,0.05,0.2862683097348644,0.6463266919803168,0.3600583822454524,False,True,2.9449344475524075,0.4424242424242424,0.13381871120818875,0.5,0.6,-0.1515151515151515,0.4901960736267432,0.7,0.4
gmsc,random_forest,2024,2564,0.1,0.2862683097348644,0.6456200403346593,0.35935173059979486,False,True,2.9449344475524075,0.38181818181818183,0.12243591946273666,0.5,0.6,0.04242424242424241,-0.1646700529243902,0.5,0.6
gmsc,random_forest,2024,2662,-0.1,0.23526176883774194,0.21839901601629672,0.016862752821445226,True,True,0.9009113680039178,0.9272727272727272,0.9973958700974513,0.9,1.0,0.9272727272727272,0.9686415664870908,0.9,1.0
gmsc,random_forest,2024,2662,-0.05,0.23526176883774194,0.22206884947678102,0.013192919360960925,True,True,0.9009113680039178,0.9393939393939393,0.9983920783622591,0.9,1.0,0.9393939393939393,0.9568838280889534,0.8,0.8
gmsc,random_forest,2024,2662,0.05,0.23526176883774194,0.8366249595512344,0.6013631907134924,False,True,1.1387031501025813,0.9030303030303028,-0.13786459450842115,0.3,1.0,0.9272727272727272,0.9342865181003183,0.7,0.8
gmsc,random_forest,2024,2662,0.1,0.23526176883774194,0.8364103921759503,0.6011486233382083,False,True,1.1387031501025813,0.8909090909090909,-0.1555773412903492,0.3,1.0,0.8303030303030302,0.9398354444638238,0.7,0.8
gmsc,random_forest,2024,2751,-0.1,0.45015317638011615,0.2500527455091251,0.20010043087099105,False,True,1.557343315564687,0.8909090909090909,-0.04495979064525947,0.9,0.8,0.6969696969696969,0.9395757517911385,1.0,0.8
gmsc,random_forest,2024,2751,-0.05,0.45015317638011615,0.25699791340606726,0.1931552629740489,False,True,1.6719357209423222,0.9393939393939393,-0.014856827762968707,0.9,0.8,0.6363636363636362,0.9261922974490849,1.0,0.6
gmsc,random_forest,2024,2751,0.05,0.45015317638011615,0.593107185071721,0.14295400869160485,False,True,1.9011205316975937,0.6969696969696969,0.2974441034438495,0.6,0.8,0.4666666666666666,0.8613189433688935,0.9,0.6
gmsc,random_forest,2024,2751,0.1,0.45015317638011615,0.588866691691284,0.13871351531116788,False,True,2.015712937075229,0.6848484848484848,0.31630760163748256,0.7,0.8,0.3696969696969697,0.8402878053757646,0.9,0.6
gmsc,random_forest,2024,2810,-0.1,0.42611495513019304,0.4387152330513148,0.012600277921121783,True,True,1.9741832262102472,0.9878787878787878,0.9955216046266447,0.9,1.0,0.17575757575757575,0.7379946293531864,1.0,0.6
gmsc,random_forest,2024,2810,-0.05,0.42611495513019304,0.4459223458994955,0.019807390769302435,True,True,2.111933404401525,0.9878787878787878,0.9958876870753455,0.9,1.0,0.07878787878787878,0.6973384288669536,0.9,0.6
gmsc,random_forest,2024,2810,0.05,0.42611495513019304,0.820231377024752,0.394116421894559,False,True,2.3874337607840808,0.7454545454545454,-0.14337385459681223,0.5,0.8,0.7575757575757575,-0.45023508588409955,0.5,0.8
gmsc,random_forest,2024,2810,0.1,0.42611495513019304,0.8020726918632995,0.3759577367331065,False,True,2.5251839389753585,0.709090909090909,-0.14079283125778982,0.4,0.8,0.6484848484848483,-0.6884946421746871,0.4,0.8
gmsc,random_forest,2024,3823,-0.1,0.5245194885583974,0.5608230552415111,0.03630356668311374,True,True,0.9009113680039178,0.9757575757575757,0.9953619026995084,0.8,1.0,0.8909090909090909,0.952989414910015,0.8,0.8
gmsc,random_forest,2024,3823,-0.05,0.5245194885583974,0.5644557933894622,0.039936304831064806,True,True,0.9009113680039178,0.9999999999999999,0.9958156930174593,0.8,1.0,0.8424242424242423,0.964582396285476,0.8,0.8
gmsc,random_forest,2024,3823,0.05,0.5245194885583974,0.939778275844928,0.41525878728653065,False,True,0.8658023818280449,0.7939393939393938,0.0962274142751297,0.5,1.0,0.8666666666666665,0.962631770302002,0.9,0.8
gmsc,random_forest,2024,3823,0.1,0.5245194885583974,0.9408213686550768,0.41630188009667946,False,True,0.8658023818280449,0.7454545454545454,0.10661608727836053,0.5,1.0,0.7818181818181817,0.9728361573656579,0.8,1.0
gmsc,random_forest,2024,4935,-0.1,0.458597422518415,0.23023826110042062,0.2283591614179944,False,True,1.6569402006969283,0.9636363636363635,0.08842020335014637,0.7,1.0,0.7575757575757575,0.9620981328039219,1.0,0.6
gmsc,random_forest,2024,4935,-0.05,0.458597422518415,0.24983615939464243,0.20876126312377258,False,True,1.6569402006969283,0.9515151515151514,0.05698638616968523,0.7,1.0,0.22424242424242422,0.8994985972332014,1.0,0.4
gmsc,random_forest,2024,4935,0.05,0.458597422518415,0.596546433202862,0.13794901068444704,False,True,2.632516131660007,0.9030303030303028,0.4008535411559883,0.4,1.0,-0.34545454545454546,0.6907848892623459,0.8,0.2
gmsc,random_forest,2024,4935,0.1,0.458597422518415,0.615218943328013,0.15662152080959796,False,True,2.632516131660007,0.9151515151515152,0.3707378456045552,0.4,1.0,0.406060606060606,0.7171391476587645,0.7,0.4
gmsc,random_forest,2024,5449,-0.1,0.2959785536656414,0.25653985274327107,0.03943870092237034,True,True,0.9009113680039178,0.9757575757575757,0.9891849250373452,0.9,1.0,0.709090909090909,0.9489657505511941,0.9,0.8
gmsc,random_forest,2024,5449,-0.05,0.2959785536656414,0.26216255302676134,0.03381600063888007,True,True,0.9009113680039178,0.9878787878787878,0.992085601959771,0.9,1.0,0.7454545454545454,0.933120866807816,0.6,0.8
gmsc,random_forest,2024,5449,0.05,0.2959785536656414,0.8530992332464757,0.5571206795808343,False,True,1.1387031501025813,0.8424242424242423,-0.35025492721679213,0.7,1.0,0.9393939393939393,0.943615909116804,0.9,1.0
gmsc,random_forest,2024,5449,0.1,0.2959785536656414,0.8296991645192939,0.5337206108536525,False,True,1.1387031501025813,0.8303030303030302,-0.32222864422921055,0.7,0.8,0.7575757575757575,0.9127451550597508,0.8,1.0
gmsc,random_forest,2024,6011,-0.1,0.3109504305405269,0.26105252511489635,0.04989790542563055,True,True,1.1387031501025813,0.9393939393939393,0.9114821987499336,0.9,1.0,0.6,0.8827236174139864,0.7,0.6
gmsc,random_forest,2024,6011,-0.05,0.3109504305405269,0.2877574357839114,0.023192994756615515,True,True,1.1387031501025813,0.9757575757575757,0.9698182447953572,1.0,1.0,0.6,0.8406218205695369,0.8,0.8
gmsc,random_forest,2024,6011,0.05,0.3109504305405269,0.7746707598786269,0.4637203293381,False,True,2.9449344475524075,0.8181818181818182,-0.6526052071824352,0.4,0.8,0.4424242424242424,0.40807502814443647,0.7,0.8
gmsc,random_forest,2024,6011,0.1,0.3109504305405269,0.7343515171725314,0.42340108663200454,False,True,2.9449344475524075,0.7939393939393938,-0.6133849623325047,0.4,0.8,0.3939393939393939,0.7018666084518379,0.5,0.6
gmsc,random_forest,2024,6785,-0.1,0.07305403420334336,0.08301088558806098,0.009956851384717622,True,True,0.48214268885486633,0.9272727272727272,0.9984062932503278,0.9,1.0,0.8666666666666665,0.9385282839591242,0.9,0.8
gmsc,random_forest,2024,6785,-0.05,0.07305403420334336,0.08073597430081449,0.007681940097471127,True,True,0.48214268885486633,0.9030303030303028,0.9988715970660285,0.9,1.0,0.7575757575757575,0.9096061071077409,0.8,1.0
gmsc,random_forest,2024,6785,0.05,0.07305403420334336,0.8115109437537413,0.738456909550398,False,True,1.8662500281750127,0.7333333333333332,-0.015503287252385372,0.7,1.0,0.709090909090909,0.6083886103429148,0.6,1.0
gmsc,random_forest,2024,6785,0.1,0.07305403420334336,0.8101886350038334,0.7371346008004901,False,True,2.1244736572579863,0.7818181818181817,-0.017315812718202366,0.7,1.0,0.7818181818181817,0.5594183231299401,0.5,1.0
gmsc,random_forest,2024,8266,-0.1,0.0912749309821351,0.09222044088597003,0.0009455099038349346,True,True,0.6766047697232113,0.9878787878787878,0.999860338261083,1.0,1.0,0.7212121212121211,0.9596516108565933,1.0,1.0
gmsc,random_forest,2024,8266,-0.05,0.0912749309821351,0.08978974027396329,0.0014851907081718102,True,True,0.6766047697232113,0.9999999999999999,0.9999732014612605,1.0,1.0,0.9030303030303028,0.9774265933688739,1.0,1.0
gmsc,random_forest,2024,8266,0.05,0.0912749309821351,0.7492805356913548,0.6580056047092196,False,True,1.010034837005152,0.7696969696969697,-0.01420529652470173,0.7,1.0,0.7212121212121211,0.9511025084702323,0.8,0.8
gmsc,random_forest,2024,8266,0.1,0.0912749309821351,0.7371371200418337,0.6458621890596986,False,True,1.2274863141276564,0.7575757575757575,-0.0036993998199418886,0.7,1.0,0.8545454545454544,0.9170285067897355,0.7,0.8
gmsc,random_forest,2024,10590,-0.1,0.12209190036367701,0.12138995676453386,0.0007019435991431483,True,True,0.9009113680039178,0.9757575757575757,0.9992765569095459,1.0,1.0,0.8060606060606059,0.9458077796362032,0.8,1.0
