dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
german,lightgbm,123,11,-0.1,0.5413630999848885,0.30986204343415324,0.23150105655073527,False,True,3.164159408421889,0.9467796241989791,0.9347806154541731,0.9545454545454546,1.0,0.8657186278766825,0.8915614347068185,0.8958333333333334,0.8
german,lightgbm,123,11,-0.05,0.5413630999848885,0.421559609702266,0.1198034902826225,False,True,3.164159408421889,0.9363527750624526,0.9702920286531074,0.9545454545454546,1.0,0.861376465479809,0.8921927246944144,0.8958333333333334,0.8
german,lightgbm,123,11,0.05,0.5413630999848885,0.4798149239881254,0.0615481759967631,False,True,2.8088396562046154,0.9875095036385361,0.9987962082026123,0.9545454545454546,0.8,0.8802648719062093,0.890933859488462,0.9583333333333334,0.6
german,lightgbm,123,11,0.1,0.5413630999848885,0.25226566067392076,0.28909743931096776,False,True,2.8088396562046154,0.9835994352123385,0.8065914679831804,0.9318181818181818,0.8,0.8577941815023882,0.8883315088833831,0.9375,0.6
german,lightgbm,123,13,-0.1,0.498156911215673,0.3438904118920158,0.1542664993236572,False,True,3.164159408421889,0.9806668838926904,0.9618806209543254,0.9772727272727273,0.8,0.8478072079895788,0.8652894497112525,0.9375,0.8
german,lightgbm,123,13,-0.05,0.498156911215673,0.36256898052266145,0.13558793069301156,False,True,3.164159408421889,0.9614423807972197,0.959251569788989,0.9772727272727273,0.8,0.8588797221016066,0.8667070661888168,0.9583333333333334,0.8
german,lightgbm,123,13,0.05,0.498156911215673,0.6773524596459325,0.17919554843025948,False,True,2.29128784747792,0.947539915281851,0.9588037609907948,0.9318181818181818,0.8,0.8390143291359097,0.7639138943877634,0.9583333333333334,0.8
german,lightgbm,123,13,0.1,0.498156911215673,0.6264705745467086,0.1283136633310356,False,True,2.29128784747792,0.9553600521342458,0.9501596131108127,0.9318181818181818,0.6,0.8356491532783326,0.7617234532864102,0.9583333333333334,0.8
german,lightgbm,123,15,-0.1,0.005021587407125705,0.004788763101259296,0.000232824305866409,True,True,3.164159408421889,0.9913109590528947,0.9993862779520849,0.9772727272727273,1.0,0.9274858879722102,0.9514719830029292,0.9375,0.8
german,lightgbm,123,15,-0.05,0.005021587407125705,0.004788763101259296,0.000232824305866409,True,True,3.164159408421889,0.9913109590528947,0.999353789739911,0.9772727272727273,1.0,0.928354320451585,0.9514363824414204,0.9375,0.8
german,lightgbm,123,15,0.05,0.005021587407125705,0.01600762582070446,0.010986038413578755,True,True,3.8389822743992283,0.9208211143695016,0.9139760757831537,0.8636363636363636,0.8,0.7902735562310029,0.8911673491258063,0.875,0.8
german,lightgbm,123,15,0.1,0.005021587407125705,0.021699992007370404,0.0166784046002447,True,False,4.174175558733665,0.9345063538611926,0.9335156360021091,0.8863636363636364,0.8,0.5513460703430308,0.8425740724859787,0.8125,0.8
german,lightgbm,123,16,-0.1,0.4756207108110346,0.17003162605557387,0.3055890847554607,False,True,3.164159408421889,0.9335288367546434,0.8746308980639027,0.9772727272727273,0.8,0.8803734259661311,0.9108292339838069,0.9791666666666666,0.6
german,lightgbm,123,16,-0.05,0.4756207108110346,0.2260460376154661,0.24957467319556847,False,True,3.164159408421889,0.9314651895297058,0.9174681375436003,0.9772727272727273,0.8,0.8925314806773772,0.9093205709580452,0.9791666666666666,0.6
german,lightgbm,123,16,0.05,0.4756207108110346,0.5795648501998447,0.10394413938881014,False,False,4.572632218970465,0.949820788530466,0.9647526165603909,0.9090909090909091,0.8,0.9030612244897959,0.9035001822612595,0.9166666666666666,0.8
german,lightgbm,123,16,0.1,0.4756207108110346,0.545279593723823,0.06965888291278838,False,False,4.572632218970465,0.9528619528619531,0.9687763675806462,0.9090909090909091,0.8,0.9055579678679982,0.904444520765199,0.9166666666666666,0.8
german,lightgbm,123,21,-0.1,0.12655064372198424,0.256692049331379,0.13014140560939477,False,True,3.164159408421889,0.9640490930813513,0.8885708380619373,0.9772727272727273,0.8,0.6253799392097265,0.7967964269706855,0.875,0.6
german,lightgbm,123,21,-0.05,0.12655064372198424,0.2765201767851495,0.14996953306316527,False,True,3.164159408421889,0.9516672097317259,0.8633728133279889,1.0,0.8,0.6347155883630047,0.7993132817546847,0.875,0.8
german,lightgbm,123,21,0.05,0.12655064372198424,0.2749989765343817,0.14844833281239747,False,True,2.29128784747792,0.9456934940805909,0.9694786857863412,0.9318181818181818,0.8,0.785497177594442,0.7602367665757322,0.8541666666666666,0.8
german,lightgbm,123,21,0.1,0.12655064372198424,0.5718461834089182,0.445295539686934,False,True,2.29128784747792,0.9368958401216467,0.7417885702315898,0.8409090909090909,0.8,0.7349109856708641,0.7405800981933692,0.8333333333333334,0.8
german,lightgbm,123,31,-0.1,0.16045866330171246,0.13636481412519683,0.024093849176515636,True,True,1.3014464563281207,0.9425437167372652,0.996421745338749,0.9545454545454546,1.0,0.8491098567086409,0.8388441494729294,0.9375,0.8
german,lightgbm,123,31,-0.05,0.16045866330171246,0.12057146236720531,0.03988720093450715,True,True,1.2760441182085087,0.9486260454002392,0.9969875735929621,0.9545454545454546,1.0,0.8110073816760747,0.8296500498268381,0.9375,0.8
german,lightgbm,123,31,0.05,0.16045866330171246,0.175997136720541,0.015538473418828525,True,False,5.019011475427824,0.9740414901705226,0.99712137587431,0.9545454545454546,1.0,0.9219496309161963,0.884993428747576,0.9583333333333334,0.8
german,lightgbm,123,31,0.1,0.16045866330171246,0.16663163788777396,0.006172974586061503,True,False,5.019011475427824,0.9701314217443251,0.9970679052598442,0.9545454545454546,1.0,0.9109856708640903,0.8842404807684163,0.9583333333333334,0.8
german,lightgbm,123,32,-0.1,0.16554630963139805,0.13124025921828059,0.03430605041311746,True,True,3.164159408421889,0.947539915281851,0.9772565000118507,0.9772727272727273,1.0,0.8641988710377768,0.8803034382489818,0.9375,0.8
german,lightgbm,123,32,-0.05,0.16554630963139805,0.13124025921828059,0.03430605041311746,True,True,3.164159408421889,0.9472140762463344,0.9772616086657112,0.9772727272727273,1.0,0.8634389926183238,0.8802570573687638,0.9375,0.8
german,lightgbm,123,32,0.05,0.16554630963139805,0.46170695029215936,0.2961606406607613,False,True,2.29128784747792,0.7899424351037255,0.8651903182431462,0.8863636363636364,0.8,0.8139383412939644,0.8315665808443542,0.8541666666666666,0.8
german,lightgbm,123,32,0.1,0.16554630963139805,0.5145377039498094,0.3489913943184113,False,True,2.29128784747792,0.8830237862495929,0.7913220017192218,0.8409090909090909,0.8,0.808727746417716,0.829370842374311,0.8541666666666666,0.8
german,lightgbm,123,41,-0.1,0.49905185448941186,0.37615847436218736,0.1228933801272245,False,True,3.164159408421889,0.9812099489518846,0.9694649475987435,0.9545454545454546,1.0,0.7631350412505428,0.800099993715307,0.8125,0.6
german,lightgbm,123,41,-0.05,0.49905185448941186,0.33476311557183397,0.1642887389175779,False,True,3.164159408421889,0.9797979797979799,0.966471890007865,0.9545454545454546,1.0,0.7771385149804603,0.8055076576020188,0.8125,0.6
german,lightgbm,123,41,0.05,0.49905185448941186,0.6094528796965049,0.110401025207093,False,True,2.8088396562046154,0.9769740414901708,0.9866792259963718,0.9772727272727273,0.8,0.9154363873208858,0.8233827303375504,0.8958333333333334,0.6
german,lightgbm,123,41,0.1,0.49905185448941186,0.6412890590883871,0.1422372045989752,False,True,2.8088396562046154,0.8821548821548822,0.9480855071246582,0.9318181818181818,0.8,0.8979591836734694,0.8240087732538843,0.9166666666666666,0.6
german,lightgbm,123,52,-0.1,0.14261137271643032,0.04882941492373844,0.09378195779269188,False,True,3.164159408421889,0.9333116107309657,0.8606680072872085,0.9090909090909091,1.0,0.08749457229700389,0.4815279787744988,0.7083333333333334,0.2
german,lightgbm,123,52,-0.05,0.14261137271643032,0.04882941492373844,0.09378195779269188,False,True,3.164159408421889,0.9333116107309657,0.8611087382435239,0.9090909090909091,1.0,0.014871906209292227,0.3794299042967816,0.6666666666666666,0.2
german,lightgbm,123,52,0.05,0.14261137271643032,0.2363696293707881,0.09375825665435777,False,True,3.934104692926568,0.9807754969045294,0.974495202488516,0.9318181818181818,0.8,0.9215154146765089,0.9087780994264105,0.9375,0.8
german,lightgbm,123,52,0.1,0.14261137271643032,0.2673691677885208,0.1247577950720905,False,False,4.2738276162384965,0.9828391441294669,0.9607866519073817,0.9318181818181818,0.8,0.9245549283543204,0.9087107582231887,0.9375,0.8
