dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
gmsc,random_forest,42,1905,-0.1,0.168506208047241,0.1512104594715091,0.017295748575731906,True,True,0.30823489771542667,0.9878787878787878,0.9960606572043827,0.9,1.0,0.8424242424242423,0.9685349046120766,0.9,1.0
gmsc,random_forest,42,1905,-0.05,0.168506208047241,0.15346961557161495,0.015036592475626054,True,True,0.29728572640890855,0.9878787878787878,0.9962573095085623,0.9,1.0,0.8666666666666665,0.9656184616788469,0.8,0.8
gmsc,random_forest,42,1905,0.05,0.168506208047241,0.7550295928611338,0.5865233848138928,False,True,0.8673323051435078,0.7696969696969697,-0.0735233345320951,0.5,1.0,0.9272727272727272,0.9076429810372789,0.7,0.8
gmsc,random_forest,42,1905,0.1,0.168506208047241,0.7492558187189841,0.580749610671743,False,True,1.0779884236059345,0.7696969696969697,-0.068974580560536,0.5,1.0,0.8545454545454544,0.942970105623876,0.8,1.0
gmsc,random_forest,42,2029,-0.1,0.5869705010121922,0.5881020103488044,0.001131509336612213,True,True,1.2599910123282463,0.9636363636363635,0.9993516539838394,1.0,1.0,0.6606060606060605,0.9354210615144866,0.7,0.8
gmsc,random_forest,42,2029,-0.05,0.5869705010121922,0.5911219846323394,0.004151483620147278,True,True,1.2599910123282463,0.9636363636363635,0.9993947148191484,1.0,1.0,0.7696969696969697,0.8521149268170293,0.6,0.8
gmsc,random_forest,42,2029,0.05,0.5869705010121922,0.9337752317247883,0.3468047307125961,False,True,2.9449344475524075,0.8060606060606059,0.1530465455883288,0.5,1.0,0.2606060606060606,0.4572996670519099,0.4,0.6
gmsc,random_forest,42,2029,0.1,0.5869705010121922,0.9345662243170837,0.3475957233048915,False,True,2.9449344475524075,0.8303030303030302,0.1593071917337694,0.5,1.0,0.07878787878787878,0.16543102005094978,0.5,0.4
gmsc,random_forest,42,2564,-0.1,0.2776359529252211,0.2406450127350782,0.036990940190142874,True,True,1.3410781088539778,0.8787878787878788,0.9831420936520777,0.8,0.8,0.24848484848484845,0.6981159981861391,0.8,0.6
gmsc,random_forest,42,2564,-0.05,0.2776359529252211,0.24532646585230264,0.03230948707291845,True,True,1.4245593826786969,0.9272727272727272,0.9838211524287819,0.8,0.8,0.006060606060606061,0.6806706809287277,0.9,0.4
gmsc,random_forest,42,2564,0.05,0.2776359529252211,0.7006581230931017,0.42302217016788063,False,True,2.9449344475524075,0.6363636363636362,0.09034962680075775,0.5,0.6,0.4424242424242424,-0.39411343964202467,0.3,0.8
gmsc,random_forest,42,2564,0.1,0.2776359529252211,0.6863863234841441,0.408750370558923,False,True,2.9449344475524075,0.5636363636363636,0.09876630852376603,0.5,0.6,0.11515151515151514,-0.7229414242503499,0.2,0.6
gmsc,random_forest,42,2662,-0.1,0.2386353724411185,0.21315416954711158,0.025481202894006905,True,True,0.9009113680039178,0.9151515151515152,0.996723126798483,0.9,1.0,0.9272727272727272,0.9728796847565738,0.8,1.0
gmsc,random_forest,42,2662,-0.05,0.2386353724411185,0.2202849139998871,0.0183504584412314,True,True,0.9009113680039178,0.9393939393939393,0.9980463256506912,0.9,1.0,0.9636363636363635,0.9593832188682123,0.7,1.0
gmsc,random_forest,42,2662,0.05,0.2386353724411185,0.8394570563557298,0.6008216839146112,False,True,1.1387031501025813,0.8545454545454544,-0.13914322586580533,0.3,0.8,0.9030303030303028,0.9501351663830246,0.7,1.0
gmsc,random_forest,42,2662,0.1,0.2386353724411185,0.8397738673833989,0.6011384949422804,False,True,1.1387031501025813,0.8545454545454544,-0.15519279431741903,0.3,1.0,0.9393939393939393,0.9695143802044893,0.8,0.8
gmsc,random_forest,42,2751,-0.1,0.4422658268770771,0.2516122385443227,0.19065358833275442,False,True,1.557343315564687,0.9272727272727272,0.014782221570601262,0.9,0.8,0.7454545454545454,0.9488226003093466,1.0,0.8
gmsc,random_forest,42,2751,-0.05,0.4422658268770771,0.2628395501988507,0.17942627667822642,False,True,1.6719357209423222,0.9393939393939393,0.04536794259408384,0.9,0.8,0.4787878787878787,0.9437937265033786,1.0,0.6
gmsc,random_forest,42,2751,0.05,0.4422658268770771,0.6097583119572649,0.16749248508018783,False,True,1.9011205316975937,0.6727272727272726,0.27943855269561796,0.7,0.8,0.9393939393939393,0.9748879106719881,1.0,0.8
gmsc,random_forest,42,2751,0.1,0.4422658268770771,0.6210041727095267,0.17873834583244957,False,True,2.015712937075229,0.7454545454545454,0.27621227949727656,0.7,0.8,0.4545454545454545,0.8855157924693875,1.0,0.6
gmsc,random_forest,42,2810,-0.1,0.4306548597824561,0.4396451557628089,0.00899029598035278,True,True,1.9741832262102472,0.9999999999999999,0.9970147580475991,0.9,1.0,0.309090909090909,0.8017297640194774,0.8,0.4
gmsc,random_forest,42,2810,-0.05,0.4306548597824561,0.44370497865437175,0.01305011887191565,True,True,2.111933404401525,0.9999999999999999,0.997133390120833,0.9,1.0,0.3939393939393939,0.8575653578509118,0.9,0.6
gmsc,random_forest,42,2810,0.05,0.4306548597824561,0.8031511821443642,0.3724963223619081,False,True,2.3874337607840808,0.7212121212121211,-0.13577419218917994,0.5,0.8,-0.38181818181818183,0.007596710700178205,0.5,0.2
gmsc,random_forest,42,2810,0.1,0.4306548597824561,0.7905257856453066,0.3598709258628505,False,True,2.5251839389753585,0.7333333333333332,-0.12454382499740266,0.4,0.8,0.12727272727272726,-0.1019778866048008,0.5,0.4
gmsc,random_forest,42,3823,-0.1,0.5356163432850247,0.5520462153537536,0.016429872068728923,True,True,0.9009113680039178,0.9515151515151514,0.997400129959487,0.8,1.0,0.6606060606060605,0.9410540555960155,0.9,0.8
gmsc,random_forest,42,3823,-0.05,0.5356163432850247,0.5591945514112308,0.023578208126206035,True,True,0.9009113680039178,0.9636363636363635,0.9975618729693153,0.8,1.0,0.7575757575757575,0.9236525145375937,0.6,0.8
gmsc,random_forest,42,3823,0.05,0.5356163432850247,0.9351449553941954,0.3995286121091707,False,True,0.8658023818280449,0.8909090909090909,0.1004415711585506,0.6,1.0,0.8181818181818182,0.9241442795745232,0.7,0.8
gmsc,random_forest,42,3823,0.1,0.5356163432850247,0.9436021395839677,0.40798579629894294,False,True,0.8658023818280449,0.8303030303030302,0.1191038394430942,0.6,1.0,0.9393939393939393,0.9463037243850236,0.8,0.8
gmsc,random_forest,42,4935,-0.1,0.4668961849499967,0.2321498739555033,0.2347463109944934,False,True,1.6569402006969283,0.9757575757575757,0.07056938333851803,0.8,1.0,0.12727272727272726,0.8419868774264379,0.9,0.4
