dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
german,lightgbm,2024,11,-0.1,0.3864997890824272,0.2763912904009776,0.11010849868144962,False,True,3.164159408421889,0.9605734767025091,0.9639113596655531,0.9318181818181818,0.8,0.7155883630047765,0.883383685732107,0.9375,0.4
german,lightgbm,2024,11,-0.05,0.3864997890824272,0.30329592091105523,0.08320386817137199,False,True,3.164159408421889,0.9629629629629631,0.9678018491693051,0.9318181818181818,0.8,0.7507598784194528,0.8619700692639581,0.9375,0.4
german,lightgbm,2024,11,0.05,0.3864997890824272,0.41583560052694485,0.029335811444517634,True,True,2.8088396562046154,0.9835994352123385,0.9931449493750384,0.9545454545454546,1.0,0.7856057316543639,0.8961818966529009,0.8958333333333334,0.6
german,lightgbm,2024,11,0.1,0.3864997890824272,0.12556934500626504,0.26093044407616217,False,True,2.8088396562046154,0.984468339307049,0.7311118654016969,0.9545454545454546,1.0,0.5944420321320018,0.824290262815319,0.8125,0.4
german,lightgbm,2024,13,-0.1,0.3870445948408552,0.29908248966413115,0.08796210517672404,False,True,3.164159408421889,0.9790376887151082,0.9740442118363638,0.9772727272727273,1.0,0.6518671298306556,0.813598432207049,0.9166666666666666,0.8
german,lightgbm,2024,13,-0.05,0.3870445948408552,0.32824782894408283,0.05879676589677235,False,True,3.164159408421889,0.992397089171283,0.972325595277063,0.9545454545454546,1.0,0.741858445505862,0.845292636064564,0.8958333333333334,0.8
german,lightgbm,2024,13,0.05,0.3870445948408552,0.6128299615770161,0.2257853667361609,False,True,2.29128784747792,0.9263603779732813,0.9386242559687688,0.9090909090909091,0.8,0.7350195397307858,0.7865135184902896,0.9166666666666666,0.8
german,lightgbm,2024,13,0.1,0.3870445948408552,0.5513181848317822,0.164273589990927,False,True,2.29128784747792,0.9144129466710113,0.9248256798721766,0.9090909090909091,0.6,0.7780069474598351,0.7562286748101547,0.9375,0.8
german,lightgbm,2024,15,-0.1,0.010769801842601496,0.00851066048631544,0.0022591413562860554,True,True,3.164159408421889,0.9304876724231563,0.9949222373742612,1.0,1.0,0.6681502388189318,0.8771238265068276,0.75,0.8
german,lightgbm,2024,15,-0.05,0.010769801842601496,0.00851066048631544,0.0022591413562860554,True,True,3.164159408421889,0.9310307374823505,0.9945731421103395,1.0,1.0,0.36528441163699515,0.7883410793551436,0.7708333333333334,0.8
german,lightgbm,2024,15,0.05,0.010769801842601496,0.01302034700683741,0.0022505451642359144,True,True,3.8389822743992283,0.8750950363853591,0.8745770379151732,0.9090909090909091,0.8,0.5994355188884064,0.8314685549533678,0.6666666666666666,0.8
german,lightgbm,2024,15,0.1,0.010769801842601496,0.02730011896152298,0.016530317118921486,True,False,4.174175558733665,0.8718366460301946,0.9422532223736761,0.9090909090909091,0.8,0.3791793313069909,-0.29641064866061034,0.4583333333333333,0.4
german,lightgbm,2024,16,-0.1,0.628018976939259,0.36591790207934805,0.26210107485991097,False,True,3.164159408421889,0.9687194525904205,0.8930944920310424,0.9772727272727273,1.0,0.7547763786365609,0.85454320312874,0.875,0.6
german,lightgbm,2024,16,-0.05,0.628018976939259,0.5186833829265904,0.10933559401266857,False,True,3.164159408421889,0.8919300532203759,0.9591963206966136,1.0,0.6,0.5863004776378637,0.8687896103892685,0.875,0.4
german,lightgbm,2024,16,0.05,0.628018976939259,0.6659698448541937,0.03795086791493474,True,False,4.572632218970465,0.9294015423047681,0.9720880853731366,0.9772727272727273,0.6,0.7358879722101606,0.8917006455776659,0.8125,0.8
