dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
gmsc,lightgbm,0,1905,-0.1,0.22763063447334422,0.15182695690900322,0.075803677564341,False,True,0.30823489771542667,0.8545454545454544,0.7408373324149025,0.9,0.8,0.7818181818181817,0.9257996181043046,0.8,0.8
gmsc,lightgbm,0,1905,-0.05,0.22763063447334422,0.1621361352842503,0.06549449918909392,False,True,0.29728572640890855,0.8666666666666665,0.7782652597869438,0.9,0.8,0.9515151515151514,0.9725442333878009,0.8,1.0
gmsc,lightgbm,0,1905,0.05,0.22763063447334422,0.8658710143276693,0.6382403798543251,False,True,0.8673323051435078,0.09090909090909088,-0.1466735295013276,0.5,0.6,0.709090909090909,0.9035414397282906,0.9,0.8
gmsc,lightgbm,0,1905,0.1,0.22763063447334422,0.8055187774716169,0.5778881429982727,False,True,1.0779884236059345,-0.01818181818181818,-0.0843741533821125,0.5,0.4,0.8787878787878788,0.9131548666623303,0.7,1.0
gmsc,lightgbm,0,2029,-0.1,0.6107436878356458,0.5762659969052596,0.03447769093038622,True,True,1.2599910123282463,0.9272727272727272,0.998513534496437,1.0,1.0,0.5272727272727272,0.8216258178601877,0.8,0.8
gmsc,lightgbm,0,2029,-0.05,0.6107436878356458,0.5762659969052596,0.03447769093038622,True,True,1.2599910123282463,0.9272727272727272,0.9983256736143221,1.0,1.0,0.5151515151515151,0.8489802800127266,0.9,0.6
gmsc,lightgbm,0,2029,0.05,0.6107436878356458,0.9483183571043937,0.3375746692687479,False,True,2.9449344475524075,-0.17575757575757575,0.5264540013043131,0.6,0.4,0.17575757575757575,0.1608198332221052,0.4,0.6
gmsc,lightgbm,0,2029,0.1,0.6107436878356458,0.9510420389124954,0.3402983510768496,False,True,2.9449344475524075,-0.07878787878787878,0.5292824877390081,0.6,0.4,0.5272727272727272,0.217195962413843,0.5,0.6
gmsc,lightgbm,0,2564,-0.1,0.19410458281332912,0.19807403301025625,0.003969450196927127,True,True,1.3410781088539778,0.6606060606060605,0.8798663402748076,0.8,0.6,0.29696969696969694,0.7646071225911808,0.9,0.8
gmsc,lightgbm,0,2564,-0.05,0.19410458281332912,0.21210520402816915,0.01800062121484003,True,True,1.4245593826786969,0.6606060606060605,0.8703342812033061,0.8,0.6,0.5757575757575757,0.9043835924600998,0.9,0.8
gmsc,lightgbm,0,2564,0.05,0.19410458281332912,0.7431816729220078,0.5490770901086787,False,True,2.9449344475524075,-0.16363636363636364,0.1985437298563565,0.6,0.4,0.5393939393939393,0.799198298639455,0.9,0.8
gmsc,lightgbm,0,2564,0.1,0.19410458281332912,0.7500582854595366,0.5559537026462075,False,True,2.9449344475524075,-0.16363636363636364,0.19199332668693572,0.6,0.4,0.2606060606060606,0.7256771680605956,0.8,0.8
gmsc,lightgbm,0,2662,-0.1,0.19882092225849424,0.23097180331000775,0.03215088105151351,True,True,0.9009113680039178,0.8060606060606059,0.9402503050994571,0.8,0.8,0.8666666666666665,0.9669106976855487,0.8,0.8
gmsc,lightgbm,0,2662,-0.05,0.19882092225849424,0.22695519509581566,0.028134272837321422,True,True,0.9009113680039178,0.8545454545454544,0.9363345839673699,0.8,0.8,0.709090909090909,0.9094858978024468,0.8,0.6
gmsc,lightgbm,0,2662,0.05,0.19882092225849424,0.8700564594737086,0.6712355372152143,False,True,1.1387031501025813,0.28484848484848485,-0.16496577116634004,0.5,0.4,0.6969696969696969,0.9648263309536269,0.7,0.8
gmsc,lightgbm,0,2662,0.1,0.19882092225849424,0.8692388108733976,0.6704178886149034,False,True,1.1387031501025813,0.28484848484848485,-0.16601610219574653,0.5,0.4,0.6242424242424242,0.9567367606847239,0.8,0.8
gmsc,lightgbm,0,2751,-0.1,0.4873034717667744,0.256246205424281,0.2310572663424934,False,True,1.557343315564687,0.8303030303030302,0.26699102033797023,0.9,0.8,0.9636363636363635,0.875285398630478,0.9,1.0
gmsc,lightgbm,0,2751,-0.05,0.4873034717667744,0.256246205424281,0.2310572663424934,False,True,1.6719357209423222,0.8303030303030302,0.26725137206768024,0.9,0.8,0.7454545454545454,0.8435842688904294,0.9,1.0
gmsc,lightgbm,0,2751,0.05,0.4873034717667744,0.9042067800083948,0.4169033082416204,False,True,1.9011205316975937,0.406060606060606,0.4774432195317561,0.6,0.6,0.6969696969696969,0.831000766645529,0.6,0.8
gmsc,lightgbm,0,2751,0.1,0.4873034717667744,0.8915266788860539,0.40422320711927945,False,True,2.015712937075229,0.3696969696969697,0.4721494089138344,0.6,0.6,0.5151515151515151,0.5833998694777488,0.6,0.8
gmsc,lightgbm,0,2810,-0.1,0.3436855233989009,0.35808177404581093,0.014396250646910025,True,True,1.9741832262102472,0.9999999999999999,0.9822823175931258,0.8,1.0,0.8545454545454544,0.954054823646624,1.0,1.0
gmsc,lightgbm,0,2810,-0.05,0.3436855233989009,0.3944130912736745,0.050727567874773616,False,True,2.111933404401525,0.9999999999999999,0.9862643833135432,0.8,1.0,0.9393939393939393,0.9804578362634805,1.0,1.0
gmsc,lightgbm,0,2810,0.05,0.3436855233989009,0.8265367947739747,0.4828512713750738,False,True,2.3874337607840808,0.2121212121212121,0.2527023264703786,0.5,0.6,-0.38181818181818183,0.182756012556961,0.6,0.4
gmsc,lightgbm,0,2810,0.1,0.3436855233989009,0.825759135172254,0.48207361177335306,False,True,2.5251839389753585,0.24848484848484845,0.29739684066029315,0.5,0.6,0.3939393939393939,0.1494213311599527,0.7,0.8
gmsc,lightgbm,0,3823,-0.1,0.5111084787838139,0.49569314925303554,0.015415329530778399,True,True,0.9009113680039178,0.9151515151515152,0.994434905985071,0.7,1.0,0.7212121212121211,0.934302024813821,0.6,0.8
gmsc,lightgbm,0,3823,-0.05,0.5111084787838139,0.522581569873937,0.011473091090123066,True,True,0.9009113680039178,0.9151515151515152,0.995553200935888,0.7,1.0,0.5878787878787878,0.9634786598761818,0.6,0.8
