dataset,model,seed,instance_index,perturbation_rate,p_orig,p_pert,prediction_drift,prediction_preserving,plausibility_pass,plausibility_max_z,shap_rank_sim,shap_attr_sim,shap_sign_cons,shap_topk_overlap,lime_rank_sim,lime_attr_sim,lime_sign_cons,lime_topk_overlap
gmsc,xgboost,123,1905,-0.1,0.23511068522930145,0.18293555080890656,0.0521751344203949,False,True,0.30823489771542667,0.8545454545454544,0.9356569917877162,0.9,0.8,0.8424242424242423,0.955448018602683,0.8,1.0
gmsc,xgboost,123,1905,-0.05,0.23511068522930145,0.18016549944877625,0.05494518578052521,False,True,0.29728572640890855,0.8909090909090909,0.9512734059914154,0.9,0.8,0.6969696969696969,0.9321039543777041,0.9,0.8
gmsc,xgboost,123,1905,0.05,0.23511068522930145,0.8781054615974426,0.6429947763681412,False,True,0.8673323051435078,0.5272727272727272,-0.026837754672922882,0.5,0.8,0.9515151515151514,0.9796549006440699,0.9,1.0
gmsc,xgboost,123,1905,0.1,0.23511068522930145,0.8327891230583191,0.5976784378290176,False,True,1.0779884236059345,0.4424242424242424,-0.02121662294197161,0.5,0.6,0.6727272727272726,0.9333667930425212,0.8,0.8
gmsc,xgboost,123,2029,-0.1,0.597108006477356,0.5765276551246643,0.02058035135269165,True,True,1.2599910123282463,0.9393939393939393,0.9977933838115043,1.0,1.0,0.7333333333333332,0.9430842892960519,0.9,0.8
gmsc,xgboost,123,2029,-0.05,0.597108006477356,0.5744055509567261,0.022702455520629883,True,True,1.2599910123282463,0.9272727272727272,0.9974690327060044,1.0,1.0,0.7333333333333332,0.9128395370422011,0.7,0.8
gmsc,xgboost,123,2029,0.05,0.597108006477356,0.9585201740264893,0.3614121675491333,False,True,2.9449344475524075,0.6121212121212121,0.31944168682676977,0.6,0.6,-0.01818181818181818,0.3905334117593418,0.7,0.4
gmsc,xgboost,123,2029,0.1,0.597108006477356,0.960761547088623,0.3636535406112671,False,True,2.9449344475524075,0.4666666666666666,0.33092393244688456,0.6,0.6,-0.32121212121212117,0.388344252865824,0.5,0.4
gmsc,xgboost,123,2564,-0.1,0.2119903266429901,0.20502938330173492,0.006960943341255188,True,True,1.3410781088539778,0.709090909090909,0.9588892800121778,0.9,0.8,0.1515151515151515,0.6967443913532148,1.0,0.4
gmsc,xgboost,123,2564,-0.05,0.2119903266429901,0.20301945507526398,0.008970871567726135,True,True,1.4245593826786969,0.7454545454545454,0.9595697336210979,0.9,0.8,0.4666666666666666,0.8360414800136063,0.9,0.4
