instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
6,0,german,lightgbm,shap,0.33838896121408385,-0.9097328085381502,0.053906681199701593,0.02102044059253305,0.08725065557207232,-0.01760938158591285,0.00888713184347652,-0.09812490234463248,0.03133697086043817,1.0319078983502987,-0.011985470684105784,0.0315102723647602,0.06522929329428893,-0.769452835708152,0.12663667960001837,0.0,0.2932349373473496,0.15892549636258105,0.0,0.0,-0.047835566363591896,0.0,0.008735409584976013,0.01673604490953903,0.03388633535939311,0.0869839574410186,0.22541298847371877,-0.047256578260122736,0.016208350813506214,0.12498960277916782,-0.042317940907982805,0.11572317398555175,0.05875980644972199,0.0021789129308299937,-0.0174260117319148,0.02495436316107234,-0.027136470776467293,0.012337053632301382,-0.0944874269299857,0.02227281382848855,-0.1312807476394388,-0.07002787913677681,0.011001093410647656,0.0012339416353365897,0.01041999142238174,-0.012646816972737096,-0.054497158333276424,0.014039653597544012
8,0,german,lightgbm,shap,0.10465519780362179,-0.9719739349506654,0.08945192573841776,-0.013388072013353642,0.17815380332437517,-0.10721755438108883,-0.015733309561166336,-0.2533736258573875,0.03736827542163184,0.9041247282109999,-0.01794411036486309,-0.04588594805463083,0.07260772521573855,0.3028755054425083,0.16780407858443402,0.0,0.002826655620963232,0.07423585626388442,0.0,0.0,-0.03704681759734747,0.0,0.019717875665423563,0.023826439583365094,0.04046296425322922,0.08223977389198295,0.18885391795389433,-0.08732181482966565,0.015465651240747088,-0.5966650918500074,0.010094737942001542,-0.06302690910978849,-0.11143041206397006,0.0013409583861611275,-0.02140933725513043,0.045595161894256,-0.01591809238992925,0.018323263033981362,-0.09488488453823297,0.02124356540411877,-0.0664422207253004,0.08131328845484423,0.027529641751401056,-0.01812963814912863,-0.08190042804690273,0.012997097541550843,0.05568087959652967,0.014449224117562243
9,0,german,lightgbm,shap,-0.8391711807507964,0.41054816630748675,0.01304096559046939,0.002590457605990244,-0.5458732417251916,0.16452993650808034,-0.030857413758633535,0.041557594420507805,0.02894215951262688,1.154656811387142,-0.014323616215737441,0.01360901094869311,0.045155741762825004,-1.2438295017981804,0.12203086183043953,0.0,-0.05489890479198042,0.16643650042524605,0.0,0.0,-0.059670039468518184,0.0,0.011400086059641877,0.009895272541075107,0.01769550139675849,-1.1938112829960696,0.06351888729790546,-0.05788747549730715,-0.02627998925435804,0.08637729762012274,-0.004075735071481949,0.16579975184408852,0.03087983809366402,0.0035990778809193895,-0.016540157787320698,0.024499850316997335,0.0031755099761481046,0.19172847849510147,-0.11424619319803517,0.012125441563706074,-0.15193729676651005,-0.15087975554733657,0.008680982361844279,-0.0062544437688201,0.003276281777824038,0.006803476680673831,0.09506271276517861,0.013270410244866075
10,0,german,lightgbm,shap,0.5406452128077969,-0.3056287531978967,0.2591077711831405,-0.011126188755404484,-0.36773394365446216,-0.09321931755497406,-0.03941689419257749,0.11112424089662923,0.03395459208183318,-1.3585353078319613,-0.006114276390675643,-0.04401516318358374,0.0010157494993852621,0.5537310752760931,0.15648566113970322,0.0,-0.010785343140161314,-0.45016353546855126,0.0,0.0,-0.04008717124395798,0.0,0.013368999999472405,0.04774303824450589,-0.41783288761240006,0.08247996675932746,0.16182464955958986,-0.16258249966328125,0.006401545635258546,0.2405821386310526,-0.15890846372368989,-0.04492950922947946,-0.022378180182037227,0.002669069202448081,-0.021269420898923558,0.04387399608034771,-0.013811833538569357,0.048711785671080594,-0.08155621393764644,0.022659769179902544,-0.23746277910639194,-0.07377845728212404,0.014769598673981173,-0.039486439940512694,0.001142473892430324,0.011397762996121394,0.04445440803829701,0.012962905271280037
12,0,german,lightgbm,shap,-1.5746015172713113,-0.09060784532045893,-0.08005889957221765,-0.07050491586722782,-0.5599395973738521,0.11492205583994534,0.09222741917834877,0.03824441874451044,0.016761028853418302,-1.2372363081603153,-0.016077680373716607,0.08066683512973309,0.00866513517878982,-1.4785794280999704,0.17792517386640566,0.0,-0.0797882952302184,-0.3695664695940145,0.0,0.0,-0.051937646909396534,0.0,0.012836880303661782,0.03572157754533059,0.02435946828139295,0.04261696775164686,0.10130723863255775,-0.17525287478733673,0.019585983248312223,-0.7833284899352814,-0.001688739799147273,-0.0632112326054452,-0.0165037817625206,0.0018924195640219197,-0.01678310390027837,0.021651657931765846,-0.055743551985854074,0.054677741932374145,-0.06783232689562273,0.013773786975928017,-0.19392666563661598,-0.08938577969182145,0.013484141575887721,0.07533912797988135,-0.046831938319839936,0.014262539034834185,0.11695454216034687,0.010492577109413268
15,0,german,lightgbm,shap,-0.981252972409031,-0.11622941902387678,-0.4276420554596508,0.15634687341558806,-0.08920518945791955,-0.07531303775210889,-0.01645426252264444,0.04752695708856876,0.03161652486766228,-1.1960847939716028,-0.013031217003514636,-0.08914560770218949,0.008786913811532649,0.61255974006905,0.13581342659018925,0.0,-0.03209426838772184,0.17075252747379915,0.0,0.0,-0.04089366665352153,0.0,-0.1686097936147944,0.023032067559078755,0.030432906465471567,0.06163271497357603,0.11775999265073755,-0.1160620187949079,0.01442066403204654,-1.0345614988133203,0.007549217928947732,-0.05087616319284759,-0.05359113933687052,0.0020341932902446006,-0.01773250708040291,0.046141267204667664,-0.041601040151527796,-0.0034190299863521845,-0.06727446726565187,0.012858263810297513,-0.12753958814605296,-0.04333828698570289,0.03624501622193655,0.054338099385483764,-0.039899153908324825,-0.0003380990611996494,0.03645677331867586,0.013868986478055333
18,0,german,lightgbm,shap,0.3928155580297389,-0.8051118854236027,0.059114146434244,0.037817252225165,-0.6625467819633356,-0.06257227449552286,-0.0122091643527458,0.06119592875711881,0.018326449076724895,-1.9741148052345594,-0.005999346969158798,0.012871337091656356,0.021755920775187287,-1.446291627666636,0.17792325805344192,0.0,-0.05772978189568586,-0.21816577834651563,0.0,0.0,-0.042899314781931555,0.0,0.009094103011786647,0.02370256611577659,0.029817388323922393,0.08009299094560679,0.10893689635602836,-0.08594557643014843,0.0154146752727368,-0.9760900261295717,0.008667219594778525,-0.05631875068726103,-0.06022015412247419,0.0011991846599384462,0.42793230627680584,0.02116187983384906,-0.005643069982875029,-0.11089289794766373,-0.05583647987205636,0.023878496912640632,-0.2452957586530888,-0.03170195305395554,0.020141166577887747,-0.010516744767908351,0.02822642077592743,-0.0013834082089576752,0.014323220926803291,0.016056710656192363
21,0,german,lightgbm,shap,0.6391067527772138,-1.086028518009693,0.2598561298535413,0.0457551921817281,0.03989406858312462,-0.08876247258094583,-0.017689361373778585,0.10011049714815615,0.037064982591099915,-1.1399696199879874,-0.010457938854674829,-0.036939333337814934,-0.0026967521817895055,0.4088029130668902,0.152085554972573,0.0,0.00011456030491734006,-0.38986289067014546,0.0,0.0,-0.040672783068135855,0.0,0.016707254494538592,0.04556661186012403,0.030125107381076648,0.09006307332599074,0.16998118135674248,-0.11975648519949902,0.006383995003662446,0.21702070314116317,-0.1309340357401852,-0.053868002203067776,0.02755822647496973,0.002669069202448081,-0.021038802338196966,0.046479182090617535,-0.015172482150225017,0.0498831653322133,-0.07737057036169276,0.024109310168719,-0.1440063447472078,-0.06284054483495925,0.00806049774443659,-0.039271389466808075,-0.005847284408572607,-0.003930415557712552,-0.002841225203950582,0.012908978950312056
22,1,german,lightgbm,shap,-0.5427358886492036,-0.3590681752397566,0.08688129579835327,0.1386816411374579,-0.4040603055286177,0.09748436759835262,0.006002826041252431,0.04841286565502071,0.019241472219932054,-1.0852118370427535,0.00600761931597736,0.06038928791243131,0.0013670212045217836,-1.5242851297272058,0.20249052021360922,0.0,-0.05225170002737447,0.1097561649338827,0.0,0.0,-0.04853604324665632,0.0,-0.1119468611644974,0.04199083531999053,0.01723572053921848,0.05094919011091645,0.1132863433090187,-0.07096459034335496,0.01739087426789321,0.2258591113794849,-0.023371205428524593,-0.057870527708737685,-0.030465552088260874,0.004550174834207805,-0.016048527444356763,0.020360864568721073,-0.013474831710857489,-0.0898498347149833,-0.07153718788526486,-0.28568391830724144,1.1255798504566084,-0.08275573128806275,0.022327503993157378,-0.0537712837870187,-0.008019136990474662,-0.15715057687931414,-0.12222064671945794,0.014079519905270088
23,1,german,lightgbm,shap,0.4208181700051845,0.0924501694875637,0.12136034395284524,0.03035794321931048,-0.004791036114185162,-0.09653495250570887,0.005182211486734077,0.09271281876935515,0.050420925999428635,0.6265227916578154,-0.013427644344471976,-0.04932724273752914,0.035626870609256026,0.3836256075826922,0.15258419007327165,0.0,-0.041186880674813124,0.10036702706202584,0.0,0.0,-0.03807307808701125,0.0,0.012645036645511793,0.01629306373393737,0.028920464458280185,0.10244074008675247,0.16516695649509056,0.45828625203088225,0.017003102083443012,0.11920125845610308,0.010597268153673487,0.12763078910084477,0.1388880807502513,0.002669069202448081,-0.02027985546074016,0.048354328551643184,-0.0038031176690471228,-0.00435253852763119,-0.09269936688425161,0.02284924848827085,-0.04497554142302728,0.15561178882740084,0.037044921292854416,0.029606889805578095,0.016623894177098544,0.019734236034081348,-0.11379025017016717,0.015937602396421103
