instance_index,actual_default,dataset,model,explainer,duration,credit_amount,installment_rate,residence_since,age,existing_credits,num_dependents,checking_status_A12,checking_status_A13,checking_status_A14,credit_history_A31,credit_history_A32,credit_history_A33,credit_history_A34,purpose_A41,purpose_A410,purpose_A42,purpose_A43,purpose_A44,purpose_A45,purpose_A46,purpose_A48,purpose_A49,savings_status_A62,savings_status_A63,savings_status_A64,savings_status_A65,employment_A72,employment_A73,employment_A74,employment_A75,personal_status_A92,personal_status_A93,personal_status_A94,other_parties_A102,other_parties_A103,property_magnitude_A122,property_magnitude_A123,property_magnitude_A124,other_payment_plans_A142,other_payment_plans_A143,housing_A152,housing_A153,job_A172,job_A173,job_A174,own_telephone_A192,foreign_worker_A202
6,0,german,random_forest,shap,0.012073995980028646,-0.030562706955651227,-0.0006748265927244457,-0.003842607957714665,-0.018430954592007685,0.0032633318950633285,-0.00043825017534123133,0.016464266917101573,0.0014229731885665527,0.07133981896253677,-0.0023616212229827255,-0.005944111609658363,0.000340164413588763,-0.06351495206087056,0.0038904975905007886,0.0,0.0038351937038392046,0.013293687154928827,4.6116494387886055e-06,-0.0001130357582084562,-0.002442787103002392,0.0,0.0001923411391008893,-0.00016451995996160827,0.0012547286999747464,0.002698994607458026,0.011080995332066239,-0.009625975863779057,0.00028081972559508523,0.005545492901324854,-0.005217512879028531,0.012264701442308108,0.012205847139163544,0.0007516469807863556,-0.000700891685040923,0.0009906394688665038,0.0038315048564969726,-0.001555058930764513,-0.008130419829570204,-6.233744540024107e-05,-0.01279281442536065,-0.009754406710281348,-0.002363786254944835,0.00039051663726441803,-0.0023339206036348354,-0.0016218896820398587,-0.008990743391210795,0.0012782291079898307
8,0,german,random_forest,shap,0.013612006771426781,0.005966851421308147,-0.0003184679406632313,0.0030493281097934903,-0.0013843708283681577,0.00021786311834055797,-0.00026460176074715055,-0.0018283215846332875,0.0015126051023628155,0.06656678277356756,-0.0021639162008411455,0.001904829406702301,0.001405691839566144,0.018836074807491044,0.005859435185319684,0.0,-0.0005891866927495934,0.009525065475963424,2.2035214632199585e-05,-0.00013246548961975198,-0.0021041442982126994,0.0,0.0009401119252584306,5.659178771935665e-05,0.0012596091117681382,0.0024768833257945316,0.013499988874672197,-0.009693167530049854,0.0028665037061155157,-0.026456407189726895,-0.0005032964923496268,-0.007825346669018789,-0.010020527193098708,-0.00011598961540526257,-0.000796825427513105,0.0018333395592460438,-0.0007828659387036946,-0.0006735354466417012,-0.009058202698261096,1.7074033027611305e-05,-0.007860717950202718,0.020005178105946708,-0.0007564884222572377,-0.0029534119472059174,0.0011982330281058058,0.001048344368536248,0.005049706782866983,0.0017380863639735844
9,0,german,random_forest,shap,-0.07168781508680701,-0.018444242007178743,0.006371423178790395,-0.006617157091255407,-0.02949792273381724,-0.0076309523417924735,-0.0006819202011182437,0.02450692632158974,0.0007917754988689446,0.060145112520939535,-0.002214434742173121,-0.0045137178427345735,0.00032847319862942044,-0.06528289576754387,0.0026610394784213074,0.0,-0.0020059897972067313,0.010617444891041534,3.950817680324415e-06,-0.00013830217611337134,-0.0031809075610680737,0.0,0.00019358496940308486,-0.0007062746660561798,0.0010121064167869357,-0.05033668556116826,0.0076522565454846024,-0.01435538331202215,-0.0017709280462092397,0.004037600357925564,-0.00011595880369897031,0.00724920163975864,0.012645273768326292,4.8120493349256514e-05,-0.0006462117540411391,0.0007315370037261477,-0.0024931072145926675,0.007296136673335721,-0.011147245898095326,-0.00014369438511227913,-0.015072455333049467,-0.012787443287312286,-0.0033737593838287314,0.0015114186363764462,-0.0023249852790869457,-0.0018781949322870454,0.004092761239691266,0.0011819244303572
10,0,german,random_forest,shap,0.045579512128186894,-0.018694807915885677,0.009440671884623128,-0.0048484528276762215,-0.021658305438383586,-0.00296426019248619,-0.0014752053905163168,-0.0035132164284835364,0.00045263898187055616,-0.1548868332696077,-0.001827876002584685,0.0004665245776870253,-0.0024779410460290044,0.023697402938420955,0.00391372840492133,0.0,-0.0023539917167166293,-0.035463750454708884,6.02890600087391e-06,-0.00023296536909388695,-0.0029855261296791937,0.0,-0.0009496626463258666,-0.0005978021639036677,-0.020287610437820788,0.0017796661973901596,0.008518943379403867,-0.01560014886108337,-0.0020846849870845004,0.004035296770835809,-0.006406735119200988,-0.006375749553570941,-0.009624337557792654,0.0005656298123953029,-0.0011644975150698518,0.0008601653387369571,-0.0003559941761484108,0.0029739729809602194,-0.01001989223276684,-0.0004160635625264285,-0.01788565514973523,-0.015146769494626901,-0.0021193541019834047,-0.0017932146351809322,-0.004203460520563666,-0.000440221990545534,0.003569324918473718,0.0009662247510073425
12,0,german,random_forest,shap,-0.08948902712179228,-0.024836562150553687,-0.01220880969332955,-0.0002659311973186113,-0.025438417373059814,-0.0010827562022063038,0.002508205631931747,-0.010568793566005442,5.5525570032931435e-05,-0.09660144912491038,-0.0025794093954113035,-0.003065178169515209,-0.0017608684693440771,-0.05834626569249959,0.0025276028578427663,0.0,-0.0026545765620304296,-0.020512750594555384,-9.535015267674518e-07,-0.00027436335958973555,-0.0032760495217578484,0.0,-0.0006851279097946216,-0.001240203878267973,0.000345584324235579,0.0011048435877399857,0.00429402363982635,-0.015273503115194577,-0.00042937259975786877,-0.015016547714733973,0.0003244033704866163,-0.004760925281546521,-0.009104324282673198,-0.0004370880391329977,-0.000890711394025491,9.163702669603733e-05,-0.0013973636556377355,-0.003134099017592339,-0.008130513966028222,-0.00031761629106462835,-0.018560412865716164,-0.011381857080121934,-0.0029232844709890246,5.875244515142641e-06,0.00128399256126194,-0.001990892607687704,0.0024986641469053315,0.0008005839204503572
15,0,german,random_forest,shap,-0.09287018743429946,-0.01954095242923719,-0.025677428255826144,-0.003450836922733025,-0.013565878389309434,-0.0010534936906184767,-0.0006548091623934065,-0.004802197617467014,0.0004224991718195091,-0.11522818145093329,-0.002514988217162787,-0.0014284900583641164,-0.0018664089311197654,0.020920404081666785,0.003486772667262971,0.0,-0.00352721113457395,0.0068585724041816355,6.862465281562637e-08,-0.00021046254527593762,-0.0033853872501333425,0.0,-0.0007227678450781179,-0.0006879010126575602,0.0005808924755385155,0.0014280038049877752,0.006009952041099518,-0.014795128326663484,-0.0014774404655413982,-0.023202454359927186,-0.0007524970300730569,-0.004780269827659515,-0.0074631722659153675,-0.0002627324274443293,-0.0010204557540022788,0.0007680777804274841,-0.0015178149979296258,-0.00414388007219244,-0.00908183336101728,-0.0003316310131335221,-0.016179730709998213,-0.011719075800092153,-0.0019113202878846423,0.002131358871151008,0.0036548615646648016,-0.001104643357303239,0.0043286697415512955,0.0011183884798742186
18,0,german,random_forest,shap,0.026371584708313318,0.01716607864876085,-0.0011960234573755728,0.0018358075832605504,-0.025233009974624618,-0.00022559724657647892,-0.0009979210135250343,-0.007182772810243866,0.0004321051591175589,-0.14979206452333862,-0.00232919579908778,-0.00482938288536464,-0.0014431220702534726,-0.06375145137922324,0.005115141370926094,0.0,-0.0015897297269255573,-0.023027496986059413,8.208670451497464e-06,-0.00022546902135360132,-0.0026678688040185877,0.0,-0.0013869084815630796,-0.0006778024113302665,0.0006098270432581645,0.0017880846835291848,0.007574117851385028,-0.013267938486624454,-0.002254630988309173,-0.019770635460750575,0.001031337445029225,-0.005928829223758644,-0.012614441395447725,-9.954392389981451e-05,0.01443217411608866,0.0002481033624823381,-0.0011210055997099124,0.0009019656268920253,-0.007891699862399872,-9.922022432702046e-05,-0.018391353395809124,-0.010955045404049712,-0.0017240660036937944,-0.0002368956966386183,-0.0023958075684838527,-0.0005739253444757722,0.003880450889744174,0.0008353562300528765
21,0,german,random_forest,shap,0.04834178319746491,-0.015172849563898796,0.011321226719856444,0.00016737582930991882,0.00031200011945486575,-0.004105095876066632,-0.0008643497675802322,-0.003298912871593569,0.0006097663192783203,-0.14993501584093968,-0.0018259101918622982,0.0002563009614384893,-0.002366286842613073,0.0225732507418936,0.00489892280914142,0.0,-0.0024162077494488845,-0.03430069858517056,6.312874027234268e-06,-0.00021165858203189123,-0.0027921595986734517,0.0,-0.000850548554414659,-0.00045983816396613425,0.0010508539475991136,0.0019397247050270093,0.009255817219162982,-0.013332544834213584,-0.00048575523935526373,0.004200426385981169,-0.006903489666008492,-0.006274899291251094,-0.009512471515946504,0.0006490359177479693,-0.001048988003753743,0.0008069315922572986,-0.0002704156318488309,0.003534710882353651,-0.008256600083478052,-0.00020043844992470214,-0.01634592925019888,-0.012366694500231224,-0.0011183939886076173,-0.0012107928228380525,-0.0046202526184587695,-0.0011784091455308509,0.0019660298921530656,0.0009945391751783497
22,1,german,random_forest,shap,-0.03796885824011225,-0.02077145216673088,0.007361553807078803,0.002428161767546533,-0.0220621232633565,-0.0001615560470711097,-0.0016818896577148587,-0.008254883183466136,0.0002319921935787349,-0.11068266675256502,-0.001700415389411154,-0.0010708111954504701,-0.002323826835672725,-0.06559640298828948,0.004261372028868992,0.0,-0.0007576993675083198,0.008436168751250396,1.3185831210120664e-05,-0.00022541188885992868,-0.003077215330705175,0.0,0.0023051151129160475,-0.0001054217172287292,0.0006791935853427245,0.0015906052552026526,0.00585962778738599,-0.011481860400820073,-0.0006411932332590996,0.0050763065345638975,-0.00042013450205616066,-0.003270718301962567,-0.005919625208530806,2.0148365605869975e-05,-0.0005378318615686543,0.0001613597072976847,-0.0016218132093805888,0.0002412555619497335,-0.0070723833417474825,0.0019439457978169049,0.0706675887234023,-0.009488277272111835,-0.002131596431242952,-0.0009389966646537791,0.0015731447765972059,0.0006740094058163752,-0.010540576994891752,0.0011222407892715054
23,1,german,random_forest,shap,0.028680054813908028,-0.014790196768149747,0.016451944502913814,0.0009622370966374961,0.01428387858190406,-0.000775450746164049,0.0001397704166909273,-0.002113166936720613,0.0019539940370311326,0.06235153281570831,-0.0016840498369358194,4.551084027363961e-05,0.00020660992340391232,0.02381647149555042,0.004680039091718041,0.0,-0.00069330393219953,0.00889238240817876,2.1580153992822403e-05,-0.00012472133996558322,-0.0017842835757685633,0.0,0.0001560783706951075,-0.0006749832523325161,0.001269181441269019,0.0029931237713371646,0.012174257017116344,0.03220446515406429,0.002087742817907202,0.004788308349178135,0.0007364586183586416,0.010692436261602403,0.008061592204710121,0.0012884259051011422,-0.0006415131834901637,0.0017724446061876107,0.00041543971369359124,-0.0004765303912236893,-0.005799998402211421,0.00018066655461610896,-0.004243838939282117,0.016217698191531602,-0.00028895960472325637,-0.0016638938603192313,0.0024548674783795633,0.0013221069942518586,-0.009220301904174083,0.001860236135316393
